DateTime,Precipitation,Temperature,Wind_speed,Humidity,Load
2020/1/3 4:00,0.01,5.805,6.475,86.96,410.5739446
2020/1/3 5:00,0.01,5.67,6.07,87.1725,425.6079767
2020/1/3 6:00,0.01,5.65,6.025,87.2425,461.3423979
2020/1/3 7:00,0.01,5.925,6.76,87.3225,530.3939397
2020/1/3 8:00,0.01,6.0375,6.87,87.4625,674.0856031
2020/1/3 9:00,0.01,6.2225,6.8775,87.7,707.3492267
2020/1/3 10:00,0.01,6.41,6.88,87.9475,725.9095525
2020/1/3 11:00,0.01,6.56,6.885,87.815,671.8822811
2020/1/3 12:00,0.01,6.64,7.115,87.0825,683.9348249
2020/1/3 13:00,0.01,6.72,7.5,86.38,677.9182879
2020/1/3 14:00,0.01,6.7225,7.47,86.05,674.5330934
2020/1/3 15:00,0.01,6.595,7.1625,86.255,663.9056128
2020/1/3 16:00,0.01,6.465,6.925,86.48,669.8151605
2020/1/3 17:00,0.01,6.345,7.03,86.71,629.0564397
2020/1/3 18:00,0.01,6.25,6.66,86.9575,607.3735214
2020/1/3 19:00,0.01,6.15,6.67,87.2175,585.6371693
2020/1/3 20:00,0.01,6.0775,6.61,87.415,560.9143677
2020/1/3 21:00,0.01,6.05,6.675,87.4975,545.355034
2020/1/3 22:00,0.005,6.02,6.89,87.575,531.1527237
2020/1/3 23:00,0.0075,6.005,6.46,87.5975,487.4124924
2020/1/4 0:00,0.0025,6.0125,5.805,86.6675,465.2865707
2020/1/4 1:00,0.0025,6.0225,5.1925,86.035,447.3881783
2020/1/4 2:00,0,6,4.285,87.515,430.5077135
2020/1/4 3:00,0.0075,5.92,3.825,87.88,415.3398245
2020/1/4 4:00,0.01,5.8375,3.3675,88.245,410.2123061
2020/1/4 5:00,0.01,5.8175,3.235,88.47,418.5202616
2020/1/4 6:00,0.01,5.9075,3.4275,87.5975,448.4781184
2020/1/4 7:00,0.01,5.995,3.4675,87.0225,508.9746866
2020/1/4 8:00,0.01,6.14,4.3125,88.2875,598.8554799
2020/1/4 9:00,0.01,6.5075,5.3025,87.1125,637.6201688
2020/1/4 10:00,0.01,6.95,4.7875,85.4375,654.0431117
2020/1/4 11:00,0.01,7.1825,3.815,84.8375,610.9218927
2020/1/4 12:00,0.01,7.455,3.6375,83.3725,614.760347
2020/1/4 13:00,0.01,7.77,3.69,81.7075,625.6152546
2020/1/4 14:00,0.01,7.93,4.305,81.1125,614.7304814
2020/1/4 15:00,0.01,8.005,4.565,81.9475,618.3596331
2020/1/4 16:00,0.01,8.08,4.3725,83.335,608.9653945
2020/1/4 17:00,0.01,8.0625,4.7375,83.57,589.1175437
2020/1/4 18:00,0.01,7.895,4.49,84.1125,578.8304471
2020/1/4 19:00,0.01,7.7275,5.1375,84.6825,565.4171591
2020/1/4 20:00,0.01,7.625,5.595,85.06,546.0826909
2020/1/4 21:00,0.01,7.5725,5.12,85.515,520.5783053
2020/1/4 22:00,0.01,7.545,4.9825,85.8425,513.4024675
2020/1/4 23:00,0.01,7.615,5.1225,85.5675,480.2475037
2020/1/5 0:00,0.01,7.555,6.125,86.195,463.2933806
2020/1/5 1:00,0.01,7.605,6.5225,86.125,447.2206265
2020/1/5 2:00,0.01,7.6125,6.68,86.105,431.4741382
2020/1/5 3:00,0.01,7.55,7.2875,86.165,419.2289893
2020/1/5 4:00,0.01,7.4875,7.82,86.245,411.1176893
2020/1/5 5:00,0.01,7.4275,7.8225,86.4175,418.619915
2020/1/5 6:00,0.01,7.435,8.7475,86.7425,448.0180366
2020/1/5 7:00,0.01,7.4875,9.7125,87.07,510.6477059
2020/1/5 8:00,0.01,7.78,9.185,86.525,602.4422103
2020/1/5 9:00,0.01,8.535,8.6575,83.7775,638.5024214
2020/1/5 10:00,0.01,9.0825,8.135,81.495,652.8706147
2020/1/5 11:00,0.01,9.72,8.1725,80.9525,613.6061959
2020/1/5 12:00,0.01,10.885,8.24,77.1175,616.2169324
2020/1/5 13:00,0.01,12.4875,7.5925,71.595,626.1855647
2020/1/5 14:00,0.01,13.2875,8.4525,69.5925,623.1691444
2020/1/5 15:00,0.01,13.395,8.95,70.385,626.17179
2020/1/5 16:00,0.01,13.335,9.2175,70.29,625.3481104
2020/1/5 17:00,0.01,12.705,10.32,72.365,608.8192971
2020/1/5 18:00,0.01,12.2275,9.7325,74.15,613.0347887
2020/1/5 19:00,0.01,11.8575,9.11,75.455,601.3504112
2020/1/5 20:00,0.01,11.43,9.97,77.345,583.2888858
2020/1/5 21:00,0.01,10.9225,10.575,79.375,561.5011762
2020/1/5 22:00,0.01,10.54,10.5775,80.21,563.1924196
2020/1/5 23:00,0.01,10.4,10.52,80.915,481.4104961
2020/1/6 0:00,0.01,10.32,10.645,81.3675,456.614786
2020/1/6 1:00,0.01,10.1075,10.88,82.625,437.3005739
2020/1/6 2:00,0.01,9.84,11.73,84.2625,417.1303551
2020/1/6 3:00,0.01,9.8125,11.7375,84.2125,409.3142023
2020/1/6 4:00,0.01,9.79,11.4025,84.185,409.6449368
2020/1/6 5:00,0.01,9.735,10.7025,84.4175,424.8637986
2020/1/6 6:00,0.01,9.63,10.67,85.07,471.96982
2020/1/6 7:00,0.01,9.5225,10.8625,85.7525,539.7811235
2020/1/6 8:00,0.01,9.655,10.23,85.43,643.9591683
2020/1/6 9:00,0.01,10.18,9.8375,83.495,689.8686527
2020/1/6 10:00,0.01,10.83,9.8925,81.695,701.8579621
2020/1/6 11:00,0.01,11.55,9.8925,78.905,644.1828842
2020/1/6 12:00,0.01,11.905,10.89,76.0825,646.6245282
2020/1/6 13:00,0.01,12.0575,11.02,75.835,658.686751
2020/1/6 14:00,0.01,12.09,11.315,75.805,641.7169018
2020/1/6 15:00,0.01,12.0575,11.0925,76.1125,646.104071
2020/1/6 16:00,0.01,11.86,11.3925,77.1575,646.1673006
2020/1/6 17:00,0.01,11.1075,11.52,78.8625,613.9834874
2020/1/6 18:00,0.01,10.4775,11.9725,80.3675,600.7879572
2020/1/6 19:00,0.01,9.975,12.655,82.4925,584.8589689
2020/1/6 20:00,0.02,9.73,12.93,83.0575,566.2451459
2020/1/6 21:00,0.0375,9.5,12.3575,83.2875,534.596284
2020/1/6 22:00,0.055,9.2325,12.085,83.5175,523.5797909
2020/1/6 23:00,0.08,9.07,11.4875,83.82,494.2558414
2020/1/7 0:00,0.115,8.92,11.825,84.2175,460.5885409
2020/1/7 1:00,0.15,8.6375,13.1,83.7925,446.1964786
2020/1/7 2:00,0.185,8.285,14.185,82.64,431.4153696
2020/1/7 3:00,0.215,7.9075,13.0475,82.575,415.3161625
2020/1/7 4:00,0.255,7.24,11.455,82.5025,414.3579767
2020/1/7 5:00,0.255,6.62,10.55,83.5825,426.0554377
2020/1/7 6:00,0.215,5.8525,11.0375,85.8375,460.3647665
2020/1/7 7:00,0.175,5.3,11.1125,86.79,530.3307685
2020/1/7 8:00,0.1375,5.225,9.195,86.0475,637.6556274
2020/1/7 9:00,0.105,5.83,8.395,83.2725,663.6721595
2020/1/7 10:00,0.065,6.235,8.27,81.94,677.9669163
2020/1/7 11:00,0.0375,6.7875,8,79.27,633.9931615
2020/1/7 12:00,0.0275,7.52,8.29,74.155,627.9912354
2020/1/7 13:00,0.015,8.22,8.055,69.885,629.4552481
2020/1/7 14:00,0.01,8.535,8.03,69.185,611.4688716
2020/1/7 15:00,0.01,8.1725,8.1625,69.895,604.3871352
2020/1/7 16:00,0.01,8.02,8.375,69.0575,600.7928259
2020/1/7 17:00,0.01,7.705,7.5825,69.9425,579.1926167
2020/1/7 18:00,0.01,7.06,6.6575,72.145,571.7801702
2020/1/7 19:00,0.01,6.31,5.7375,75.1,563.0982733
2020/1/7 20:00,0.01,5.675,5.775,77.9425,548.161464
2020/1/7 21:00,0.01,5.36,6.075,79.505,513.4290175
2020/1/7 22:00,0.01,5.3775,6.865,78.8325,514.0466732
2020/1/7 23:00,0.01,5.355,7.18,77.555,459.9756955
2020/1/8 0:00,0.01,4.915,7.0775,78.425,445.5009825
2020/1/8 1:00,0.01,4.535,7.99,79.93,420.8608901
2020/1/8 2:00,0.01,4.305,8.2375,80.14,400.1264543
2020/1/8 3:00,0.01,4.15,7.5925,80.545,394.8881469
2020/1/8 4:00,0.01,3.99,6.87,80.96,388.1468774
2020/1/8 5:00,0.01,3.765,6.665,81.2775,401.7071936
2020/1/8 6:00,0.01,3.5425,6.7875,81.3875,433.1906761
2020/1/8 7:00,0.01,3.655,6.535,80.64,507.6702189
2020/1/8 8:00,0.01,4.165,6.4075,79.065,611.0943531
2020/1/8 9:00,0.01,5.06,6.82,77.7525,659.4844261
2020/1/8 10:00,0.01,6.055,7.12,75.255,659.2120817
2020/1/8 11:00,0.01,7.17,7.15,70.6475,612.1789737
2020/1/8 12:00,0.01,8.28,7.915,64.9075,609.7714056
2020/1/8 13:00,0.01,8.95,7.67,62.5425,610.4523541
2020/1/8 14:00,0.01,9.265,7.8175,61.9725,611.5856031
2020/1/8 15:00,0.01,9.2075,8.8775,63.665,596.8385457
2020/1/8 16:00,0.01,8.875,10.3075,65.35,609.6644163
2020/1/8 17:00,0.01,8.4025,10.8825,68.3675,588.0885506
2020/1/8 18:00,0.01,7.865,11.375,70.3925,583.1225584
2020/1/8 19:00,0.01,7.455,11.485,71.41,578.9445574
2020/1/8 20:00,0.01,7.15,11.515,73.08,558.9104815
2020/1/8 21:00,0.01,6.7375,11.17,75.4475,522.6605253
2020/1/8 22:00,0.015,6.4925,10.685,76.9575,510.0048735
2020/1/8 23:00,0.02,6.2475,10.49,78.35,481.8677237
2020/1/9 0:00,0.02,5.9525,10.395,79.015,457.835608
2020/1/9 1:00,0.02,5.87,10.225,77.9075,441.1332879
2020/1/9 2:00,0.0225,5.7775,9.8475,78.1725,421.2645963
2020/1/9 3:00,0.03,5.545,10.155,79.345,408.6332588
2020/1/9 4:00,0.0375,5.23,9.8625,81.08,411.6196449
2020/1/9 5:00,0.04,5.2275,9.265,80.655,426.108964
2020/1/9 6:00,0.045,5.2675,9.0175,79.62,458.6721693
2020/1/9 7:00,0.05,4.975,9.1475,80.615,529.7179232
2020/1/9 8:00,0.05,4.655,8.9225,82.065,657.115749
2020/1/9 9:00,0.0425,4.65,8.33,82.065,703.9931858
2020/1/9 10:00,0.04,4.77,8.115,81.3,720.3939494
2020/1/9 11:00,0.0325,4.88,8.0525,80.685,680.9192802
2020/1/9 12:00,0.03,4.75,8.245,81.695,680.1945768
2020/1/9 13:00,0.025,4.82,8.4425,81.4525,680.2334679
2020/1/9 14:00,0.02,4.8375,8.4225,81.3675,672.0573687
2020/1/9 15:00,0.02,4.6225,7.8275,82.3325,666.6828891
2020/1/9 16:00,0.0175,4.325,7.305,83.8975,656.5758755
2020/1/9 17:00,0.01,4.24,7.4125,84.1125,621.9698298
2020/1/9 18:00,0.01,4.165,7.3225,84.42,608.3317364
2020/1/9 19:00,0.01,4.09,7.2325,84.7325,583.2198687
2020/1/9 20:00,0.01,3.99,7.4025,85.035,563.3900924
2020/1/9 21:00,0.01,3.845,7.785,85.315,527.3735311
2020/1/9 22:00,0.01,3.705,7.79,85.5875,515.792821
2020/1/9 23:00,0.01,3.5675,7.77,85.89,473.7353842
2020/1/10 0:00,0.01,3.44,7.455,86.215,440.5982247
2020/1/10 1:00,0.015,3.3125,6.775,86.5525,418.5651848
2020/1/10 2:00,0.02,3.22,6.695,86.6225,403.9153794
2020/1/10 3:00,0.0325,3.185,7.38,86.2575,401.0019309
2020/1/10 4:00,0.0425,3.145,7.7,85.895,393.7110798
2020/1/10 5:00,0.05,3.0725,7.785,85.885,415.2918191
2020/1/10 6:00,0.0525,2.9375,7.4825,86.44,437.3540953
2020/1/10 7:00,0.06,2.8025,7.18,86.995,528.0398735
2020/1/10 8:00,0.06,2.7025,7.06,87.27,663.5505642
2020/1/10 9:00,0.06,2.655,7.015,87.03,720.5496206
2020/1/10 10:00,0.06,2.6125,6.6,86.795,730.5544601
2020/1/10 11:00,0.0525,2.5875,6.2625,86.6275,693.0301313
2020/1/10 12:00,0.05,2.5925,6.28,86.575,706.3180982
2020/1/10 13:00,0.05,2.6,6.6725,85.6675,698.3949319
2020/1/10 14:00,0.0475,2.57,7.22,84.1725,697.6848298
2020/1/10 15:00,0.04,2.4725,7.805,83.9875,691.4153696
2020/1/10 16:00,0.035,2.375,8.0075,83.8025,683.1663619
2020/1/10 17:00,0.03,2.2925,8.155,83.7025,642.7383463
2020/1/10 18:00,0.03,2.2425,7.97,83.7225,622.9474611
2020/1/10 19:00,0.0225,2.19,7.645,83.755,599.1974805
2020/1/10 20:00,0.025,2.1475,7.89,83.7975,566.9260944
2020/1/10 21:00,0.03,2.12,8.02,83.8725,535.5301556
2020/1/10 22:00,0.0375,2.0925,7.6275,83.955,530.4571741
2020/1/10 23:00,0.0425,2.0525,7.58,84.1825,483.1323054
2020/1/11 0:00,0.05,1.86,7.71,85.5,447.1789786
2020/1/11 1:00,0.06,1.5875,7.7675,87.4225,424.7714154
2020/1/11 2:00,0.07,1.5825,7.24,87.6275,420.7684776
2020/1/11 3:00,0.1,1.6775,7.0025,87.33,406.9649708
2020/1/11 4:00,0.1275,1.9,6.77,86.1775,400.1507636
2020/1/11 5:00,0.145,2.1325,6.375,84.675,408.224713
2020/1/11 6:00,0.15,2.0425,5.9475,84.8925,434.382286
2020/1/11 7:00,0.15,1.9525,5.8975,85.115,504.0223589
2020/1/11 8:00,0.1475,2.0675,6.08,84.7125,603.0641926
2020/1/11 9:00,0.12,2.5225,6.435,83.3025,650.8317412
2020/1/11 10:00,0.0925,3.1025,6.1925,81.995,672.9036673
2020/1/11 11:00,0.0725,3.695,5.935,80.495,629.6595477
2020/1/11 12:00,0.0575,3.955,6.0575,78.6325,638.5067947
2020/1/11 13:00,0.0425,4.2175,5.8025,76.945,631.9552529
2020/1/11 14:00,0.03,4.5425,5.3075,74.9,612.0865856
2020/1/11 15:00,0.0275,4.845,4.855,72.915,619.4746936
2020/1/11 16:00,0.02,4.9375,4.7025,72.255,602.5437889
2020/1/11 17:00,0.02,4.92,3.7575,71.4675,606.9066148
2020/1/11 18:00,0.02,4.5775,3.0825,71.91,582.976678
2020/1/11 19:00,0.02,4.115,2.8925,74.3325,560.9484484
2020/1/11 20:00,0.0125,3.79,2.6075,76.005,550.6858123
2020/1/11 21:00,0.01,3.47,2.3725,77.7025,510.8316975
2020/1/11 22:00,0.01,3.1325,2.215,79.445,502.4173346
2020/1/11 23:00,0.01,2.755,2.22,81.16,467.3346498
2020/1/12 0:00,0.01,2.365,2.31,82.7775,448.6770671
2020/1/12 1:00,0.01,1.79,2.615,84.1475,415.0243142
2020/1/12 2:00,0.01,1.17,3.045,84.9975,399.2704183
2020/1/12 3:00,0.01,1.005,2.6075,85.76,384.7130253
2020/1/12 4:00,0.01,0.7125,2.0925,86.5525,385.6566099
2020/1/12 5:00,0.01,0.375,2.215,87.135,391.4640029
2020/1/12 6:00,0.01,0.315,1.97,87.3775,409.9270477
2020/1/12 7:00,0.01,0.2525,2.475,87.6275,467.0330934
2020/1/12 8:00,0.01,0.625,2.835,86.53,549.7957004
2020/1/12 9:00,0.01,1.725,2.955,83.3275,586.2742996
2020/1/12 10:00,0.01,2.885,2.8525,80.425,594.8638084
2020/1/12 11:00,0.01,4.035,2.8425,77.4775,554.406644
2020/1/12 12:00,0.01,4.9825,3.39,74.315,553.5067899
2020/1/12 13:00,0.01,6.055,3.8925,68.28,543.6478307
2020/1/12 14:00,0.01,6.8,4.74,61.995,544.839499
2020/1/12 15:00,0.01,6.705,4.7625,61.76,544.4698444
2020/1/12 16:00,0.01,6.5975,3.695,61.755,547.3978696
2020/1/12 17:00,0.01,6.21,2.89,63.68,544.3968774
2020/1/12 18:00,0.01,5.73,3.675,66.145,544.5914397
2020/1/12 19:00,0.01,5.25,4.615,68.6975,530.744178
2020/1/12 20:00,0.01,4.875,4.6,69.02,507.8453113
2020/1/12 21:00,0.01,4.435,3.84,70.905,481.1721741
2020/1/12 22:00,0.01,3.575,3.4575,76.25,477.6848006
2020/1/12 23:00,0.01,2.945,3.3225,79.78,443.375501
2020/1/13 0:00,0.01,2.75,2.92,80.3425,401.1138181
2020/1/13 1:00,0.01,2.5425,2.075,80.945,387.0817023
2020/1/13 2:00,0.01,2.2225,2.24,81.525,368.2490321
2020/1/13 3:00,0.01,2.07,2.465,81.135,367.942607
2020/1/13 4:00,0.01,1.79,2.84,81.0675,359.528215
2020/1/13 5:00,0.01,1.565,2.8825,82.3625,382.0768482
2020/1/13 6:00,0.01,1.895,3.33,81.15,403.7889154
2020/1/13 7:00,0.01,2.4325,4.005,79.2575,487.4659776
2020/1/13 8:00,0.01,3.0175,4.025,77.195,604.9562208
2020/1/13 9:00,0.01,4.1175,3.3325,74.135,656.2305593
2020/1/13 10:00,0.01,5.51,2.49,68.94,656.1867461
2020/1/13 11:00,0.01,6.13,2.6625,66.5175,609.9611041
2020/1/13 12:00,0.01,6.675,2.565,63.0175,618.9785749
2020/1/13 13:00,0.01,7.0975,3.07,60.3775,615.0535019
2020/1/13 14:00,0.01,7.125,4.2725,60.06,602.5194455
2020/1/13 15:00,0.01,6.97,5.4625,60.9175,600.4328502
2020/1/13 16:00,0.01,7.0225,5.7125,60.38,614.2218093
2020/1/13 17:00,0.01,6.825,5.8875,61.7775,576.1089737
2020/1/13 18:00,0.01,6.3275,6.17,64.7,558.8083609
2020/1/13 19:00,0.01,6.0375,6.375,66.2425,542.9814932
2020/1/13 20:00,0.01,5.815,6.0825,67.5275,518.7743434
2020/1/13 21:00,0.01,5.705,6.2175,68.315,498.6430107
2020/1/13 22:00,0.01,5.525,6.35,70.125,484.9464981
2020/1/13 23:00,0.01,5.3075,6.195,73.3175,452.2616975
2020/1/14 0:00,0.01,5.2025,6.01,74.4675,422.2422276
2020/1/14 1:00,0.01,5.0975,6.1275,73.98,402.2227529
2020/1/14 2:00,0.01,5,5.9425,74.5975,394.5865613
2020/1/14 3:00,0.015,4.7975,6.06,76.4225,378.6138132
2020/1/14 4:00,0.02,4.51,5.6475,79.08,378.5797665
2020/1/14 5:00,0.02,4.43,5.615,78.7675,382.5924125
2020/1/14 6:00,0.02,4.35,5.585,78.4875,413.7256858
2020/1/14 7:00,0.02,4.3975,5.55,77.7575,487.626464
2020/1/14 8:00,0.02,4.655,5.62,75.805,608.9591294
2020/1/14 9:00,0.0275,4.915,5.87,74.4275,650.9776216
2020/1/14 10:00,0.03,5.2375,5.7775,74.3375,662.4319212
2020/1/14 11:00,0.03,5.51,5.7175,73.1225,622.4659484
2020/1/14 12:00,0.03,5.525,5.97,72.805,645.6517656
2020/1/14 13:00,0.02,5.545,5.9925,72.525,639.2898638
2020/1/14 14:00,0.02,5.5275,6.925,72.4725,619.9562062
2020/1/14 15:00,0.02,5.455,6.6425,72.7875,613.4581566
2020/1/14 16:00,0.02,5.3825,5.87,73.14,602.5583949
2020/1/14 17:00,0.02,5.235,5.205,73.8925,581.5564202
2020/1/14 18:00,0.02,5.03,5.025,74.9475,566.0943434
2020/1/14 19:00,0.02,4.925,4.845,75.45,542.3102821
2020/1/14 20:00,0.03,4.85,5.07,75.985,526.8920185
2020/1/14 21:00,0.03,4.8225,5.64,77.28,489.2850389
2020/1/14 22:00,0.03,4.675,5.305,80.65,474.3433609
2020/1/14 23:00,0.0375,4.4325,4.78,84.1125,442.067106
2020/1/15 0:00,0.045,4.405,4.88,85.0775,424.1050438
2020/1/15 1:00,0.05,4.3725,4.9825,86.09,398.2587646
2020/1/15 2:00,0.0575,4.35,5.02,86.8325,386.9990272
2020/1/15 3:00,0.06,4.33,4.715,87.085,374.9756907
2020/1/15 4:00,0.0675,4.31,4.4875,87.3325,372.5875438
2020/1/15 5:00,0.07,4.31,5.225,87.4175,380.9678842
2020/1/15 6:00,0.07,4.34,5.63,87.1925,410.5885214
2020/1/15 7:00,0.0775,4.37,5.5875,86.9725,481.8336479
2020/1/15 8:00,0.075,4.395,6.26,86.985,620.5496352
2020/1/15 9:00,0.0675,4.405,6.25,87.3775,667.1838765
2020/1/15 10:00,0.0575,4.4175,6.24,87.7775,682.5826702
2020/1/15 11:00,0.05,4.38,6.44,87.895,655.5593531
2020/1/15 12:00,0.05,4.255,6.5425,87.5375,653.8229377
2020/1/15 13:00,0.0425,4.125,6.1175,87.185,645.3404767
2020/1/15 14:00,0.0425,4.0125,6.135,87.015,638.5602918
2020/1/15 15:00,0.05,3.92,6.7125,87.145,633.2684582
2020/1/15 16:00,0.05,3.705,7.3625,87.2725,623.146892
2020/1/15 17:00,0.05,3.3825,7.385,87.285,603.9980642
2020/1/15 18:00,0.05,3.23,8.005,86.24,591.1624514
2020/1/15 19:00,0.055,2.96,8.25,85.4975,564.3142267
2020/1/15 20:00,0.06,2.59,9.015,85.945,544.109927
2020/1/15 21:00,0.06,2.43,10.09,84.565,512.4659339
2020/1/15 22:00,0.06,2.27,9.885,84.59,499.8200195
2020/1/15 23:00,0.06,1.975,9.78,85.42,468.5457344
2020/1/16 0:00,0.06,1.59,10.11,86.8025,433.2830885
2020/1/16 1:00,0.06,1.41,9.65,86.3025,408.3657539
2020/1/16 2:00,0.0575,1.2725,9.64,85.38,393.3171158
2020/1/16 3:00,0.05,1.2025,9.4425,84.9825,383.5359922
2020/1/16 4:00,0.045,1.07,9.24,85.025,384.0807393
2020/1/16 5:00,0.04,0.92,9.0225,85.3975,378.5748979
2020/1/16 6:00,0.0475,0.93,8.7675,85.0525,402.2665418
2020/1/16 7:00,0.05,0.9325,8.515,84.7075,479.8443628
2020/1/16 8:00,0.05,1.06,8.3525,83.6675,602.2859922
2020/1/16 9:00,0.05,1.2625,8.125,82.385,646.9260846
2020/1/16 10:00,0.05,1.3825,7.745,81.73,668.5603161
2020/1/16 11:00,0.0425,1.65,8.005,80.17,643.0933949
2020/1/16 12:00,0.0375,1.82,8.25,79.5025,634.0563959
2020/1/16 13:00,0.03,1.985,7.745,78.885,630.160535
2020/1/16 14:00,0.0225,2.0675,7.35,77.4725,618.3219698
2020/1/16 15:00,0.02,2.025,7.5925,75.55,618.8278259
2020/1/16 16:00,0.01,1.975,7.9075,75.0275,594.1196304
2020/1/16 17:00,0.01,1.9075,7.1475,75.02,582.4173249
2020/1/16 18:00,0.01,1.8025,6.705,75.84,562.344358
2020/1/16 19:00,0.0025,1.6975,6.635,76.71,547.0914494
2020/1/16 20:00,0,1.6125,6.645,77.33,526.2840418
2020/1/16 21:00,0.0025,1.56,6.7875,77.455,491.3521595
2020/1/16 22:00,0.01,1.51,6.93,77.595,471.415394
2020/1/16 23:00,0.01,1.45,7.22,77.6775,437.5048735
2020/1/17 0:00,0.01,1.375,7.31,77.6625,397.5340613
2020/1/17 1:00,0.01,1.3,6.875,77.6575,374.5379377
2020/1/17 2:00,0.01,1.2125,6.76,77.865,366.5029086
2020/1/17 3:00,0.01,1.11,6.33,78.43,355.0243191
2020/1/17 4:00,0.01,1.005,5.9775,78.2325,353.4046644
2020/1/17 5:00,0,0.96,6.22,77.215,345.3550584
2020/1/17 6:00,0,1.015,5.985,76.9575,378.9688667
2020/1/17 7:00,0,1.07,5.265,77.48,439.965963
2020/1/17 8:00,0,1.275,5.015,77.995,552.3881469
2020/1/17 9:00,0,1.845,5.52,75.59,587.0184776
2020/1/17 10:00,0,2.63,5.4675,72.12,582.470822
2020/1/17 11:00,0,3.255,5.8625,69.55,548.3852383
2020/1/17 12:00,0,3.74,6.22,67.5325,555.5690418
2020/1/17 13:00,0,4.3075,5.8275,65.1875,548.3074027
2020/1/17 14:00,0,4.47,5.86,64.64,556.1429961
2020/1/17 15:00,0,4.3025,5.49,65.275,539.5087792
2020/1/17 16:00,0,4.135,5.6425,65.9425,537.7188716
2020/1/17 17:00,0,3.865,5.195,67.25,510.6371352
2020/1/17 18:00,0,3.5525,4.825,69.7075,500.588536
2020/1/17 19:00,0,3.45,4.7525,70.8825,495.7441391
2020/1/17 20:00,0,3.36,4.2225,71.165,477.3540905
2020/1/17 21:00,0,3.2825,4.175,73.1675,447.1643726
2020/1/17 22:00,0,3.21,4.1275,74.005,432.266537
2020/1/17 23:00,0,3.0275,4.1075,75.4125,393.9250924
2020/1/18 0:00,0,2.9275,4.1325,76.275,370.6322811
2020/1/18 1:00,0,2.99,4.16,76.55,354.6498006
2020/1/18 2:00,0,2.74,4.0725,78.9425,333.759713
